INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"1993-035C","22673","DEBRIS","SL-6 PLAT","CIS","1993-05-26","PKMTR","1993-06-06","87.56","62.81","176","131","","","0","LARGE","1","1993","35","C","Y","SL-6 PLAT","1993-035C","22673"
"1993-035B","22672","ROCKET BODY","SL-6 R/B(1)","CIS","1993-05-26","PKMTR","1993-06-16","87.44","62.80","156","140","","","0","LARGE","1","1993","35","B","Y","SL-6 R/B(1)","1993-035B","22672"
"1993-035A","22671","PAYLOAD","MOLNIYA 1-86","CIS","1993-05-26","PKMTR","","255.96","63.10","13465","486","","","0","LARGE","6826","1993","35","A","Y","MOLNIYA 1-86","1993-035A","22671"
"1992-072C","22670","DEBRIS","ARIANE 42P+ DEB","FR","1992-10-28","FRGUI","","396.37","6.73","22671","321","","","0","LARGE","6826","1992","72","C","Y","ARIANE 42P+ DEB","1992-072C","22670"
"1993-033A","22663","PAYLOAD","RESURS F-17","CIS","1993-05-21","PKMTR","1993-06-20","89.08","82.57","240","218","","","0","LARGE","1","1993","33","A","Y","RESURS F-17","1993-033A","22663"
"1993-032C","22659","ROCKET BODY","DELTA 2 R/B(2) (PAM-D)","US","1993-05-13","AFETR","2001-01-12","88.80","34.61","304","126","","","0","LARGE","5942","1993","32","C","Y","DELTA 2 R/B(2) (PAM-D)","1993-032C","22659"
"1993-032B","22658","ROCKET BODY","DELTA 2 R/B(1)","US","1993-05-13","AFETR","2002-12-09","87.64","21.90","160","155","","","0","LARGE","6281","1993","32","B","Y","DELTA 2 R/B(1)","1993-032B","22658"
"1993-032A","22657","PAYLOAD","NAVSTAR 32 (USA 91)","US","1993-05-13","AFETR","","767.19","55.14","21491","21274","","","0","LARGE","6823","1993","32","A","Y","NAVSTAR 32 (USA 91)","1993-032A","22657"
"1993-031D","22656","DEBRIS","ARIANE 42L DEB (SPELDA)","FR","1993-05-12","FRGUI","2007-01-02","100.87","5.00","1432","167","","","0","LARGE","6281","1993","31","D","Y","ARIANE 42L DEB (SPELDA)","1993-031D","22656"
"1993-031C","22655","ROCKET BODY","ARIANE 42L R/B","FR","1993-05-12","FRGUI","","511.47","5.29","29303","312","","","0","LARGE","6823","1993","31","C","Y","ARIANE 42L R/B","1993-031C","22655"
"1993-031A","22653","PAYLOAD","ASTRA 1C","SES","1993-05-12","FRGUI","","1456.92","9.26","36229","36157","","","0","LARGE","6825","1993","31","A","Y","ASTRA 1C","1993-031A","22653"
"1993-030F","22651","PAYLOAD","COSMOS 2250","CIS","1993-05-11","PKMTR","","114.01","82.58","1417","1403","","","0","LARGE","6824","1993","30","F","Y","COSMOS 2250","1993-030F","22651"
"1993-030E","22650","PAYLOAD","COSMOS 2249","CIS","1993-05-11","PKMTR","","114.00","82.58","1416","1405","","","0","LARGE","6822","1993","30","E","Y","COSMOS 2249","1993-030E","22650"
"1993-030C","22648","PAYLOAD","COSMOS 2247","CIS","1993-05-11","PKMTR","","114.00","82.58","1416","1404","","","0","LARGE","6817","1993","30","C","Y","COSMOS 2247","1993-030C","22648"
"1993-030B","22647","PAYLOAD","COSMOS 2246","CIS","1993-05-11","PKMTR","","113.96","82.58","1416","1401","","","0","LARGE","6824","1993","30","B","Y","COSMOS 2246","1993-030B","22647"
"1993-029A","22643","PAYLOAD","COSMOS 2244","CIS","1993-04-28","TTMTR","1995-03-18","88.17","64.99","206","162","","","0","LARGE","5942","1993","29","A","Y","COSMOS 2244","1993-029A","22643"
"1993-028A","22641","PAYLOAD","COSMOS 2243","CIS","1993-04-27","TTMTR","1993-05-06","87.61","70.34","162","150","","","0","LARGE","1","1993","28","A","Y","COSMOS 2243","1993-028A","22641"
"1993-027A","22640","PAYLOAD","STS 55","US","1993-04-26","AFETR","1993-05-06","90.43","28.46","306","285","","","0","LARGE","6213","1993","27","A","Y","STS 55","1993-027A","22640"
"1993-025D","22636","ROCKET BODY","SL-6 R/B(2)","CIS","1993-04-21","PKMTR","2004-11-15","90.60","63.49","528","80","","","0","LARGE","6281","1993","25","D","Y","SL-6 R/B(2)","1993-025D","22636"
"1993-025C","22635","DEBRIS","SL-6 PLAT","CIS","1993-04-21","PKMTR","1993-05-12","87.43","62.80","166","128","","","0","LARGE","1","1993","25","C","Y","SL-6 PLAT","1993-025C","22635"
"1993-025A","22633","PAYLOAD","MOLNIYA 3-44","CIS","1993-04-21","PKMTR","2004-01-25","91.79","63.44","636","89","","","0","LARGE","6281","1993","25","A","Y","MOLNIYA 3-44","1993-025A","22633"
"1993-024B","22627","ROCKET BODY","SL-14 R/B","CIS","1993-04-16","PKMTR","","97.42","82.52","652","619","","","0","LARGE","6824","1993","24","B","Y","SL-14 R/B","1993-024B","22627"
"1993-024A","22626","PAYLOAD","COSMOS 2242","CIS","1993-04-16","PKMTR","","96.78","82.52","617","592","","","0","LARGE","6824","1993","24","A","Y","COSMOS 2242","1993-024A","22626"
"1993-013D","22624","ROCKET BODY","SL-12 R/B(2)","CIS","1993-03-25","TTMTR","","1469.16","15.66","36498","36365","","","0","LARGE","6826","1993","13","D","Y","SL-12 R/B(2)","1993-013D","22624"
"1993-022D","22597","ROCKET BODY","SL-6 R/B(2)","CIS","1993-04-06","PKMTR","2009-02-11","87.90","61.97","263","78","","","0","LARGE","6281","1993","22","D","Y","SL-6 R/B(2)","1993-022D","22597"
"1993-022B","22595","ROCKET BODY","SL-6 R/B(1)","CIS","1993-04-06","PKMTR","1993-05-10","88.10","62.75","207","155","","","0","LARGE","1","1993","22","B","Y","SL-6 R/B(1)","1993-022B","22595"
"1993-022A","22594","PAYLOAD","COSMOS 2241","CIS","1993-04-06","PKMTR","","255.24","61.47","13698","203","","","0","LARGE","6826","1993","22","A","Y","COSMOS 2241","1993-022A","22594"
"1993-021A","22592","PAYLOAD","COSMOS 2240","CIS","1993-04-02","PKMTR","1993-06-07","89.35","62.83","310","175","","","0","LARGE","1","1993","21","A","Y","COSMOS 2240","1993-021A","22592"
"1993-020B","22591","ROCKET BODY","SL-8 R/B","CIS","1993-04-01","PKMTR","","104.54","82.93","992","954","","","0","LARGE","6814","1993","20","B","Y","SL-8 R/B","1993-020B","22591"
"1993-020A","22590","PAYLOAD","COSMOS 2239","CIS","1993-04-01","PKMTR","","104.70","82.93","996","964","","","0","LARGE","6810","1993","20","A","Y","COSMOS 2239","1993-020A","22590"
"1993-019A","22588","PAYLOAD","PROGRESS-M 17","CIS","1993-03-31","TTMTR","1994-03-03","87.83","51.61","178","156","","","0","LARGE","5942","1993","19","A","Y","PROGRESS-M 17","1993-019A","22588"
"1993-018A","22585","PAYLOAD","COSMOS 2238","CIS","1993-03-30","TTMTR","1994-12-08","87.18","64.97","143","127","","","0","LARGE","5942","1993","18","A","Y","COSMOS 2238","1993-018A","22585"
"1993-017D","22584","ROCKET BODY","DELTA 2 R/B(2) (PAM-D)","US","1993-03-30","AFETR","1999-02-10","87.94","34.44","226","119","","","0","LARGE","5942","1993","17","D","Y","DELTA 2 R/B(2) (PAM-D)","1993-017D","22584"
"1993-017C","22583","ROCKET BODY","DELTA 2 R/B(1)","US","1993-03-30","AFETR","1999-05-05","87.44","36.13","150","145","","","0","LARGE","5942","1993","17","C","Y","DELTA 2 R/B(1)","1993-017C","22583"
"1993-016B","22566","ROCKET BODY","SL-16 R/B","CIS","1993-03-26","TTMTR","","101.77","71.01","851","834","","","0","LARGE","6824","1993","16","B","Y","SL-16 R/B","1993-016B","22566"
"1993-016A","22565","PAYLOAD","COSMOS 2237","CIS","1993-03-26","TTMTR","","101.95","70.84","857","845","","","0","LARGE","6817","1993","16","A","Y","COSMOS 2237","1993-016A","22565"
"1993-015B","22564","ROCKET BODY","ATLAS 1 CENTAUR R/B","US","1993-03-25","AFETR","2000-01-06","87.74","27.16","193","133","","","0","LARGE","5942","1993","15","B","Y","ATLAS 1 CENTAUR R/B","1993-015B","22564"
"1993-015A","22563","PAYLOAD","UFO 1 (USA 98)","US","1993-03-25","AFETR","","1450.81","19.61","36105","36043","","","0","LARGE","6826","1993","15","A","Y","UFO 1 (USA 98)","1993-015A","22563"
"1993-014B","22562","ROCKET BODY","SL-18 R/B","CIS","1993-03-25","PKMTR","","100.77","75.76","914","676","","","0","LARGE","6824","1993","14","B","Y","SL-18 R/B","1993-014B","22562"
"1993-014A","22561","PAYLOAD","START 1","CIS","1993-03-25","PKMTR","","101.28","75.76","960","679","","","0","LARGE","6824","1993","14","A","Y","START 1","1993-014A","22561"
"1993-013A","22557","PAYLOAD","RADUGA 29","CIS","1993-03-25","TTMTR","","1435.88","14.99","35799","35766","","","0","LARGE","6826","1993","13","A","Y","RADUGA 29","1993-013A","22557"
"1993-012A","22530","PAYLOAD","PROGRESS-M 16","CIS","1993-02-21","TTMTR","1993-03-27","92.46","51.62","396","394","","","0","LARGE","6213","1993","12","A","Y","PROGRESS-M 16","1993-012A","22530"
"1993-010H","22528","ROCKET BODY","SL-12 R/B(AUX MOTOR)","CIS","1993-02-17","TTMTR","1998-11-18","90.14","64.03","473","90","","","0","LARGE","5942","1993","10","H","Y","SL-12 R/B(AUX MOTOR)","1993-010H","22528"
"1993-011B","22522","ROCKET BODY","M-3S2 R/B","JPN","1993-02-20","KSCUT","2003-12-11","87.37","31.05","145","143","","","0","LARGE","5942","1993","11","B","Y","M-3S2 R/B","1993-011B","22522"
"1993-011A","22521","PAYLOAD","ASTRO D (ASUKA)","JPN","1993-02-20","KSCUT","2001-03-02","87.29","31.07","144","136","","","0","LARGE","5942","1993","11","A","Y","ASTRO D (ASUKA)","1993-011A","22521"
"1993-010F","22517","ROCKET BODY","SL-12 R/B(2)","CIS","1993-02-17","TTMTR","","674.75","64.07","19160","19051","","","0","LARGE","6821","1993","10","F","Y","SL-12 R/B(2)","1993-010F","22517"
"1993-010C","22514","PAYLOAD","COSMOS 2235 (GLONASS)","CIS","1993-02-17","TTMTR","","675.73","64.08","19160","19100","","","0","LARGE","6733","1993","10","C","Y","COSMOS 2235 (GLONASS)","1993-010C","22514"
"1993-010B","22513","PAYLOAD","COSMOS 2236 (GLONASS)","CIS","1993-02-17","TTMTR","","675.72","64.06","19142","19117","","","0","LARGE","6815","1993","10","B","Y","COSMOS 2236 (GLONASS)","1993-010B","22513"
"1993-010A","22512","PAYLOAD","COSMOS 2234 (GLONASS)","CIS","1993-02-17","TTMTR","","675.73","64.07","19188","19071","","","0","LARGE","6820","1993","10","A","Y","COSMOS 2234 (GLONASS)","1993-010A","22512"
"1993-009A","22489","PAYLOAD","OXP 1","US","1993-02-09","AFETR","","99.66","24.96","771","713","","","0","LARGE","6824","1993","9","A","Y","OXP 1","1993-009A","22489"
"1993-008B","22488","ROCKET BODY","SL-8 R/B","CIS","1993-02-09","PKMTR","","104.52","82.94","991","953","","","0","LARGE","6824","1993","8","B","Y","SL-8 R/B","1993-008B","22488"
"1993-008A","22487","PAYLOAD","COSMOS 2233","CIS","1993-02-09","PKMTR","","104.67","82.94","1008","950","","","0","LARGE","6824","1993","8","A","Y","COSMOS 2233","1993-008A","22487"
"1992-071C","22449","DEBRIS","PROGRESS-M 15 DEB","CIS","1992-10-27","TTMTR","1993-02-05","88.45","51.63","204","192","","","0","LARGE","1","1992","71","C","Y","PROGRESS-M 15 DEB","1992-071C","22449"
"1993-007C","22448","ROCKET BODY","DELTA 2 R/B(2) (PAM-D)","US","1993-02-03","AFETR","2002-09-11","87.66","34.58","183","134","","","0","LARGE","5942","1993","7","C","Y","DELTA 2 R/B(2) (PAM-D)","1993-007C","22448"
"1993-007B","22447","ROCKET BODY","DELTA 2 R/B(1)","US","1993-02-03","AFETR","","94.43","20.85","520","462","","","0","LARGE","6823","1993","7","B","Y","DELTA 2 R/B(1)","1993-007B","22447"
"1993-007A","22446","PAYLOAD","NAVSTAR 30 (USA 88)","US","1993-02-03","AFETR","","765.58","55.29","21409","21279","","","0","LARGE","6826","1993","7","A","Y","NAVSTAR 30 (USA 88)","1993-007A","22446"
"1992-093BL","22371","DEBRIS","SL-16 DEB","CIS","1992-12-25","TTMTR","","103.38","71.16","1002","836","","","0","LARGE","6826","1992","93","BL","Y","SL-16 DEB","1992-093BL","22371"
"1993-006D","22324","ROCKET BODY","SL-6 R/B(2)","CIS","1993-01-26","PKMTR","","706.85","68.31","35529","4284","","","0","LARGE","6826","1993","6","D","Y","SL-6 R/B(2)","1993-006D","22324"
"1993-006C","22323","DEBRIS","SL-6 PLAT","CIS","1993-01-26","PKMTR","1993-02-14","87.76","62.81","194","133","","","0","LARGE","1","1993","6","C","Y","SL-6 PLAT","1993-006C","22323"
"1993-006B","22322","ROCKET BODY","SL-6 R/B(1)","CIS","1993-01-26","PKMTR","1993-03-09","87.55","62.77","169","137","","","0","LARGE","1","1993","6","B","Y","SL-6 R/B(1)","1993-006B","22322"
"1993-006A","22321","PAYLOAD","COSMOS 2232","CIS","1993-01-26","PKMTR","","718.64","68.00","36018","4379","","","0","LARGE","6826","1993","6","A","Y","COSMOS 2232","1993-006A","22321"
"1993-004B","22318","ROCKET BODY","SL-4 R/B","CIS","1993-01-19","PKMTR","1993-01-23","87.66","67.12","185","132","","","0","LARGE","1","1993","4","B","Y","SL-4 R/B","1993-004B","22318"
"1993-004A","22317","PAYLOAD","COSMOS 2231","CIS","1993-01-19","PKMTR","1993-03-25","89.19","67.10","303","165","","","0","LARGE","1","1993","4","A","Y","COSMOS 2231","1993-004A","22317"
"1993-003D","22316","ROCKET BODY","IUS R/B(2)","US","1993-01-13","AFETR","","1438.04","13.33","36108","35541","","","0","LARGE","6826","1993","3","D","Y","IUS R/B(2)","1993-003D","22316"
"1993-003C","22315","ROCKET BODY","IUS R/B(1)","US","1993-01-13","AFETR","","403.17","26.94","23160","240","","","0","LARGE","6826","1993","3","C","Y","IUS R/B(1)","1993-003C","22315"
"1993-003B","22314","PAYLOAD","TDRS 6","US","1993-01-13","AFETR","","1436.08","14.23","35816","35756","","","0","LARGE","6826","1993","3","B","Y","TDRS 6","1993-003B","22314"
"1993-003A","22313","PAYLOAD","STS 54","US","1993-01-13","AFETR","1993-01-19","90.58","28.47","312","294","","","0","LARGE","1","1993","3","A","Y","STS 54","1993-003A","22313"
"1993-002D","22312","ROCKET BODY","SL-6 R/B(2)","CIS","1993-01-13","PKMTR","2006-04-04","90.24","62.15","492","80","","","0","LARGE","6281","1993","2","D","Y","SL-6 R/B(2)","1993-002D","22312"
"1993-002C","22311","DEBRIS","SL-6 PLAT","CIS","1993-01-13","PKMTR","1993-02-05","87.88","62.79","205","134","","","0","LARGE","1","1993","2","C","Y","SL-6 PLAT","1993-002C","22311"
"1993-002B","22310","ROCKET BODY","SL-6 R/B(1)","CIS","1993-01-13","PKMTR","1993-03-04","87.49","62.81","167","134","","","0","LARGE","1","1993","2","B","Y","SL-6 R/B(1)","1993-002B","22310"
"1993-002A","22309","PAYLOAD","MOLNIYA 1-85","CIS","1993-01-13","PKMTR","2005-11-15","91.36","61.96","617","66","","","0","LARGE","6281","1993","2","A","Y","MOLNIYA 1-85","1993-002A","22309"
"1993-001B","22308","ROCKET BODY","SL-8 R/B","CIS","1993-01-12","PKMTR","","104.67","82.93","996","962","","","0","LARGE","6824","1993","1","B","Y","SL-8 R/B","1993-001B","22308"
"1993-001A","22307","PAYLOAD","COSMOS 2230","CIS","1993-01-12","PKMTR","","104.84","82.94","1006","968","","","0","LARGE","6806","1993","1","A","Y","COSMOS 2230","1993-001A","22307"
"1992-095E","22304","DEBRIS","COSMOS 2229 DEB","CIS","1992-12-29","PKMTR","1993-01-29","88.19","62.77","196","174","","","0","LARGE","1","1992","95","E","Y","COSMOS 2229 DEB","1992-095E","22304"
"1992-095C","22302","DEBRIS","COSMOS 2229 DEB","CIS","1992-12-29","PKMTR","1993-02-11","87.13","62.79","138","126","","","0","LARGE","1","1992","95","C","Y","COSMOS 2229 DEB","1992-095C","22302"
"1992-095B","22301","ROCKET BODY","SL-4 R/B","CIS","1992-12-29","PKMTR","1993-01-16","87.43","62.77","155","140","","","0","LARGE","1","1992","95","B","Y","SL-4 R/B","1992-095B","22301"
"1992-095A","22300","PAYLOAD","COSMOS 2229","CIS","1992-12-29","PKMTR","1993-01-10","90.27","62.81","360","215","","","0","LARGE","1","1992","95","A","Y","COSMOS 2229","1992-095A","22300"
"1992-094B","22287","ROCKET BODY","SL-14 R/B","CIS","1992-12-25","PKMTR","","97.42","82.52","653","618","","","0","LARGE","6824","1992","94","B","Y","SL-14 R/B","1992-094B","22287"
"1992-094A","22286","PAYLOAD","COSMOS 2228","CIS","1992-12-25","PKMTR","","96.77","82.52","618","590","","","0","LARGE","6815","1992","94","A","Y","COSMOS 2228","1992-094A","22286"
"1992-093B","22285","ROCKET BODY","SL-16 R/B","CIS","1992-12-25","TTMTR","","101.76","71.02","847","837","","","0","LARGE","6820","1992","93","B","Y","SL-16 R/B","1992-093B","22285"
"1992-093A","22284","PAYLOAD","COSMOS 2227","CIS","1992-12-25","TTMTR","","101.89","70.98","862","835","","","0","LARGE","6824","1992","93","A","Y","COSMOS 2227","1992-093A","22284"
"1992-092B","22283","ROCKET BODY","SL-14 R/B","CIS","1992-12-22","PKMTR","","115.36","73.63","1517","1426","","","0","LARGE","6817","1992","92","B","Y","SL-14 R/B","1992-092B","22283"
"1992-092A","22282","PAYLOAD","COSMOS 2226","CIS","1992-12-22","PKMTR","","116.01","73.62","1525","1477","","","0","LARGE","6817","1992","92","A","Y","COSMOS 2226","1992-092A","22282"
"1992-091B","22281","ROCKET BODY","SL-4 R/B","CIS","1992-12-22","TTMTR","1992-12-26","87.49","64.90","171","129","","","0","LARGE","1","1992","91","B","Y","SL-4 R/B","1992-091B","22281"
"1992-091A","22280","PAYLOAD","COSMOS 2225","CIS","1992-12-22","TTMTR","1993-02-18","89.42","64.89","264","228","","","0","LARGE","1","1992","91","A","Y","COSMOS 2225","1992-091A","22280"
"1992-090B","22279","ROCKET BODY","CZ-2E R/B","PRC","1992-12-21","XSC","1993-06-19","87.47","28.12","164","134","","","0","LARGE","1","1992","90","B","Y","CZ-2E R/B","1992-090B","22279"
"1992-090A","22278","PAYLOAD","OPTUS B2 (AUSSAT B2)","AUS","1992-12-21","XSC","1995-06-29","87.06","28.11","133","125","","","0","LARGE","5942","1992","90","A","Y","OPTUS B2 (AUSSAT B2)","1992-090A","22278"
"1992-089C","22277","ROCKET BODY","DELTA 2 R/B(2) (PAM-D)","US","1992-12-18","AFETR","2013-07-22","87.50","34.72","164","137","","","0","LARGE","6281","1992","89","C","Y","DELTA 2 R/B(2) (PAM-D)","1992-089C","22277"
"1992-089B","22276","ROCKET BODY","DELTA 2 R/B(1)","US","1992-12-18","AFETR","","97.01","20.29","660","571","","","0","LARGE","6824","1992","89","B","Y","DELTA 2 R/B(1)","1992-089B","22276"
"1992-088D","22272","ROCKET BODY","SL-12 R/B(2)","CIS","1992-12-17","TTMTR","","1438.84","14.53","35870","35810","","","0","LARGE","6825","1992","88","D","Y","SL-12 R/B(2)","1992-088D","22272"
"1992-088C","22271","DEBRIS","SL-12 PLAT","CIS","1992-12-17","TTMTR","1992-12-18","87.72","51.62","166","158","","","0","LARGE","1","1992","88","C","Y","SL-12 PLAT","1992-088C","22271"
"1992-088B","22270","ROCKET BODY","SL-12 R/B(1)","CIS","1992-12-17","TTMTR","1992-12-19","87.52","51.63","152","151","","","0","LARGE","1","1992","88","B","Y","SL-12 R/B(1)","1992-088B","22270"
"1992-088A","22269","PAYLOAD","COSMOS 2224","CIS","1992-12-17","TTMTR","","1436.35","14.48","35818","35765","","","0","LARGE","6825","1992","88","A","Y","COSMOS 2224","1992-088A","22269"
"1992-087A","22260","PAYLOAD","COSMOS 2223","CIS","1992-12-09","TTMTR","1993-12-16","89.57","64.60","263","243","","","0","LARGE","5942","1992","87","A","Y","COSMOS 2223","1992-087A","22260"
"1992-086A","22259","PAYLOAD","STS 53","US","1992-12-02","AFETR","1992-12-09","90.91","57.00","321","317","","","0","LARGE","1","1992","86","A","Y","STS 53","1992-086A","22259"
"1992-085D","22258","ROCKET BODY","SL-6 R/B(2)","CIS","1992-12-02","PKMTR","2007-11-23","92.04","63.01","691","58","","","0","LARGE","6281","1992","85","D","Y","SL-6 R/B(2)","1992-085D","22258"
"1992-085C","22257","DEBRIS","SL-6 PLAT","CIS","1992-12-02","PKMTR","1992-12-11","87.84","62.80","197","138","","","0","LARGE","1","1992","85","C","Y","SL-6 PLAT","1992-085C","22257"
"1992-085B","22256","ROCKET BODY","SL-6 R/B(1)","CIS","1992-12-02","PKMTR","1992-12-14","87.77","62.77","180","148","","","0","LARGE","1","1992","85","B","Y","SL-6 R/B(1)","1992-085B","22256"
"1992-085A","22255","PAYLOAD","MOLNIYA 3-43","CIS","1992-12-02","PKMTR","2008-11-08","90.32","63.08","509","71","","","0","LARGE","5942","1992","85","A","Y","MOLNIYA 3-43","1992-085A","22255"
"1992-084B","22254","ROCKET BODY","ARIANE 42P+ R/B","FR","1992-12-01","FRGUI","2015-05-17","88.77","6.64","305","123","","","0","LARGE","6226","1992","84","B","Y","ARIANE 42P+ R/B","1992-084B","22254"
"1992-084A","22253","PAYLOAD","SUPERBIRD A1","JPN","1992-12-01","FRGUI","","1452.83","9.40","36143","36084","","","0","LARGE","6825","1992","84","A","Y","SUPERBIRD A1","1992-084A","22253"
"1992-082E","22249","ROCKET BODY","SL-12 R/B(AUX MOTOR)","CIS","1992-11-27","TTMTR","1993-07-14","109.93","46.47","2349","98","","","0","LARGE","6213","1992","82","E","Y","SL-12 R/B(AUX MOTOR)","1992-082E","22249"
"1992-082D","22248","ROCKET BODY","SL-12 R/B(2)","CIS","1992-11-27","TTMTR","","1469.05","15.66","36477","36382","","","0","LARGE","6826","1992","82","D","Y","SL-12 R/B(2)","1992-082D","22248"
"1992-082C","22247","DEBRIS","SL-12 PLAT","CIS","1992-11-27","TTMTR","1992-11-28","87.12","51.64","135","129","","","0","LARGE","1","1992","82","C","Y","SL-12 PLAT","1992-082C","22247"
"1992-082B","22246","ROCKET BODY","SL-12 R/B(1)","CIS","1992-11-27","TTMTR","1992-11-30","87.22","51.65","141","132","","","0","LARGE","1","1992","82","B","Y","SL-12 R/B(1)","1992-082B","22246"
"1992-082A","22245","PAYLOAD","GORIZONT 27","CIS","1992-11-27","TTMTR","","1437.14","15.02","35882","35732","","","0","LARGE","6826","1992","82","A","Y","GORIZONT 27","1992-082A","22245"
"1992-081D","22241","ROCKET BODY","SL-6 R/B(2)","CIS","1992-11-25","PKMTR","","707.81","68.94","34388","5474","","","0","LARGE","6826","1992","81","D","Y","SL-6 R/B(2)","1992-081D","22241"
"1992-081C","22240","DEBRIS","SL-6 PLAT","CIS","1992-11-25","PKMTR","1992-12-14","87.56","62.77","179","128","","","0","LARGE","1","1992","81","C","Y","SL-6 PLAT","1992-081C","22240"
